4a Site1,4a Site2,4b Site1,4b Site2,4b Site3,4e Site1,4e Site2,4a Site3,4g Site1,4g Site2,4g Site3,5g Site2,5g Site3
-57.39824,74.070641,13.832842,-81.384758,-4.584976,-17.293323,-108.684772,-11.274586,-42.615851,13.019525,-87.149438,9.436437,8.406347
26.42862,42.611549,-126.477127,0.206257,-44.086896,-79.781546,-57.137013,38.041152,-53.953055,-8.537558,-47.291408,11.282234,-10.844147
-134.013275,46.178385,-62.045117,66.696774,-50.406534,0.357544,95.809364,-42.072365,49.200779,60.681383,-62.547256,8.83344,-75.053409
32.17418,-8.474223,-46.827509,37.146336,-80.451941,13.597666,82.311122,58.995477,-46.530193,-20.600127,16.457062,4.767811,-96.703463
-34.307494,18.64678,-41.388108,-9.693362,-67.387962,-7.419038,52.867756,-29.942398,-14.848592,-9.073157,-135.295032,-6.592815,27.423338
-18.040676,-35.155944,-12.12208,51.549432,-8.66853,-10.124279,45.659755,4.670538,3.464544,35.914052,-0.264334,-54.257541,14.249897
-58.541377,-0.273894,-80.099655,12.166295,-74.913116,-18.668768,-6.755096,35.258236,-118.934048,-48.777271,-29.508374,-57.922367,-24.500846
-58.129819,40.470826,-55.79933,17.856885,-39.582702,-49.125255,53.790057,55.400439,-34.12203,-35.904731,-92.084549,73.0384,-51.499003
-88.997864,45.996745,50.192868,-18.515808,-63.666493,-55.346903,35.013739,-1.316173,2.948304,64.110316,40.326709,-33.883986,-59.263157
-38.633394,-22.880187,-68.208688,25.585667,-66.647062,-43.519271,10.469873,32.063045,9.833894,16.738365,21.331706,-6.630099,70.933288
-21.64623,5.43725,-26.123417,39.866156,10.090819,-70.53368,24.31347,-0.399369,-33.980542,-42.146455,10.817857,101.189971,-21.458376
-7.494084,-9.154656,-80.628801,-26.888456,-44.647351,38.151331,14.499891,-10.296837,-2.160799,-98.33177,-42.850549,-21.222961,-50.667044
-25.30293,27.251019,48.957955,-39.950284,-34.650459,-25.445613,64.981232,63.720746,-25.839007,-64.683677,-120.057109,-57.404215,-28.012473
-118.015332,14.614611,-28.649169,1.744461,33.378023,36.8299,-7.423818,-10.738748,-116.548589,54.505384,-7.558614,7.570325,-57.673807
-44.407873,14.868429,-90.892178,11.607274,-21.879733,-54.103625,26.56246,2.023374,-27.252931,-27.380796,-67.150874,2.666523,-156.608096
19.328408,12.080972,-95.176014,37.612864,-101.660323,10.899834,65.740296,14.911927,-34.290525,-5.110776,-77.772273,-21.989673,-144.700877
37.385575,37.254125,-16.01061,-13.970267,-17.226881,5.54241,73.864862,-31.682796,-116.51011,-23.02048,-62.823779,-32.519296,-0.863029
-40.757626,86.657576,26.425991,104.639936,-24.944908,-12.923686,-56.059123,-5.462345,-6.892521,56.009889,10.773403,44.090242,-40.742808
-49.062876,1.876628,14.540282,17.165936,-72.607961,17.219711,22.851268,-21.173488,-55.136344,59.191457,-2.657441,16.813889,-15.056761
27.999089,57.735947,-120.67588,14.293156,33.932742,-30.476563,8.043784,-44.287656,-106.999583,15.436771,-60.90915,35.919549,82.773348
42.667714,-55.089739,-79.454833,28.363086,-11.318801,10.380965,10.080781,71.225824,-52.347214,19.309527,-54.758963,22.412464,-66.873156
-33.731982,-58.561692,-23.997512,4.743194,-34.238184,8.119786,-37.728779,-17.864772,-85.11029,49.635281,-27.626249,-37.787095,-6.583733
2.841471,-20.281062,-69.924708,-45.303167,-165.310564,40.267915,-6.64659,-28.490473,-98.50624,-10.759302,-60.257158,53.573284,-26.915941
-28.48402,16.939125,-16.975453,-95.63824,-95.118893,-55.766348,-12.867043,12.281015,-0.45888,-13.112974,-62.000185,38.343009,-6.226906
42.977936,24.134937,-71.142652,2.220071,-48.014861,5.956358,95.247714,-41.002123,-49.866155,25.270904,-12.1173,-32.936829,6.836117
-47.263445,13.861522,15.889437,-25.256086,-27.923804,-53.237728,-18.351376,-22.95356,-8.330345,70.878318,-27.80526,14.216676,-30.451946
-31.942589,-48.593002,-69.148197,121.162723,-26.561743,28.929755,35.425297,-19.103748,28.669006,10.867569,-23.127552,33.937522,-17.229988
43.838097,-33.095764,-32.145739,53.497999,-55.212824,-82.233925,-8.781577,12.572356,-77.298814,-11.131664,-50.023895,19.380749,41.155561
-16.358355,17.076311,-43.581411,-22.933962,-79.370944,-3.73557,-0.516957,-65.616494,-105.833263,3.085968,-24.995576,-22.297505,-105.090929
18.581055,10.013861,-51.043469,-7.174541,-14.384454,76.972101,39.942636,9.44289,-45.149012,-60.135985,-48.393915,94.728128,-24.937738
-33.83045,-52.878272,-88.565274,-20.262181,-54.356487,-12.919145,60.999492,-45.637767,-56.781381,-31.59102,-13.136157,-96.148505,-54.950641
10.576467,-11.239692,-19.882171,-95.850233,-69.377876,-2.570684,58.755521,-107.322472,-129.421846,-52.081924,18.982575,-24.19158,19.187159
-24.613654,9.867832,36.518244,35.266123,-31.461482,-12.364187,36.825598,-22.502328,-14.057741,-57.938141,-20.029156,-30.921342,-53.934174
-23.532418,-37.3079,-27.804543,-14.707104,-56.280915,2.69114,24.776652,-45.370326,33.773568,-28.153244,-50.787022,-17.643458,-76.550505
19.680455,64.0281,-43.638532,30.863265,-79.995212,66.030681,-40.016009,-34.738411,8.088955,28.306204,-66.26275,-66.240523,-107.739766
-32.865846,-4.31634,-33.599576,15.704212,5.170765,58.673544,36.982382,-11.419898,57.599956,-52.761162,-81.574046,77.864766,94.444913
-3.155995,36.582296,-4.946105,-1.048732,-50.302808,-16.30697,27.569845,-43.725528,-56.020644,6.873162,-12.60247,57.199392,-22.114192
-95.058904,13.947323,-52.960488,-7.609521,-8.272985,-15.766591,24.23221,63.974086,58.22518,-21.52434,22.617048,-15.665255,-23.840967
-75.865531,62.581433,-60.845576,-20.247124,-10.875456,-49.336292,48.339662,-35.648284,-109.328399,28.378143,-75.817253,55.900188,-25.654738
42.172984,49.005038,-22.490856,29.296859,-73.122528,13.537916,14.873448,15.464017,-51.996601,-18.087998,-10.32958,49.644841,-9.125498
10.244496,-14.716664,-49.138639,28.366671,-47.258426,31.44284,-14.233406,-10.608971,-97.86333,29.947178,-35.669077,-8.733299,-29.864006
-23.636144,60.420634,-4.291962,44.673402,-57.650863,-41.820937,33.507083,-22.231541,-103.852909,-50.257159,-63.814912,40.325514,0.972252
-36.621253,13.103175,-53.388298,-102.409588,21.524818,21.386676,-24.706147,66.362413,-92.489415,-52.333591,-48.189809,-58.288754,-100.856566
-41.07454,69.479929,24.027626,16.753661,-71.259045,-114.060838,32.150041,-27.516548,-15.923614,-20.736596,-101.020998,27.871941,-9.884801
-57.525149,-51.412485,-48.867374,-32.624934,-44.643049,-12.935158,-35.900429,-13.059916,-81.91964,-16.645633,10.309026,-28.664465,5.460672
-1.986568,92.876834,2.253292,-7.459907,4.627518,-29.735185,-2.773834,36.293584,18.059318,13.852679,-93.030511,-21.821417,-14.284552
-35.065124,-13.733418,-69.170663,-19.324106,-38.546637,-55.07755,29.572426,25.772804,-52.060175,72.79462,34.588797,-33.170571,-17.64537
-31.717929,28.087758,-22.048706,68.727796,-46.849497,47.586573,56.774928,74.984577,-46.970192,4.784063,12.132118,42.984389,-94.28789
-22.043448,-12.254247,32.294875,56.077048,-94.149748,11.089839,23.945649,43.645941,-125.630828,55.773757,-72.351992,48.626223,-94.647585
-5.263019,-22.952126,-16.90925,46.244588,-59.352304,-11.531511,42.816372,-71.240403,-51.926096,5.110537,-72.915793,8.144881,-35.933889
-8.000286,-4.382543,41.417266,36.606913,-108.198646,45.152836,-4.698262,-4.956621,-34.902843,26.328001,72.883289,-89.676863,-73.580213
-78.855899,38.327235,-31.606077,-81.499956,-63.534804,-3.04964,109.995926,-39.761474,-10.825983,-103.26234,16.500082,-61.767399,-8.952223
-24.436794,99.011008,-17.486913,-5.628211,-88.878603,-22.985586,-22.992039,-85.920978,-28.532059,26.024949,7.897277,32.490616,-9.958891
-9.657512,15.932457,-24.552231,70.709584,-70.565467,-51.492072,-14.905952,-21.50283,-68.324364,35.962091,26.274704,10.399368,-34.852653
-51.070237,-32.316863,22.017397,27.574147,-53.323051,10.83626,-78.55691,63.726482,-54.683917,-23.777154,44.804852,-70.649834,-41.763816
35.267079,57.046193,-32.829279,45.693693,-64.270685,-36.774691,35.04457,-40.03967,-11.239692,15.816781,5.62606,13.544369,-39.171622
-77.905157,2.892617,-3.84551,65.564631,-57.27157,-42.510691,25.879159,43.1634,-58.804994,30.664656,4.233168,-34.324941,-23.452831
-61.545607,-28.549984,-72.568526,8.243827,-72.720052,16.54119,-4.589756,-12.829759,32.427998,29.789677,-47.630788,-4.771635,-123.283848
-71.888093,24.359597,-26.926935,39.757889,-78.591804,-48.515566,60.377614,66.918327,-2.054444,-10.659878,44.327091,63.582365,-10.738987
36.199657,30.157737,-52.996816,-62.918901,-61.518361,56.257493,-2.311608,36.401851,-66.48502,-11.272435,-19.310005,3.34122,1.428981
18.877893,-51.638579,-53.805353,-32.057787,-50.924208,-39.081519,-3.905977,-27.313398,-41.726054,1.026027,34.758009,-12.825218,3.694462
6.822255,-44.653565,-16.765611,15.624864,-172.909091,7.46875,32.347455,-10.591524,-4.390908,-4.767572,-35.853107,-7.973757,16.869337
11.17803,-22.207402,28.413993,-23.64188,-62.799162,27.313637,-18.498839,6.490284,-68.677367,89.119037,-5.898998,-7.25365,6.625558
-29.88695,-5.244855,-62.524551,-2.546306,-112.569956,-24.211178,-27.832745,-55.583035,-44.703994,64.474313,40.81881,4.680337,33.454981
-55.88059,32.279579,-36.66499,30.347025,-12.026002,33.162445,33.21383,-58.152524,-16.737409,19.88002,-81.007377,-49.334619,-81.301825
-23.013549,79.210097,-29.331275,-84.271161,-29.454599,-5.147582,46.436744,17.635093,-27.222339,19.32315,-107.82485,46.57632,-90.176134
-9.856121,-27.627922,-17.377212,-22.39191,79.916342,-24.605528,-55.294323,28.750266,-45.140886,-7.637962,-33.302499,64.687501,-39.826482
-44.991272,-4.651896,-4.286704,-28.425226,6.562701,3.752539,-35.962569,-9.56478,-66.516329,-120.088179,-132.141666,-36.958243,-9.566692
-105.507267,-37.16928,-70.289422,-8.681436,14.765659,-23.942542,65.604305,-37.152311,-118.499785,-51.153648,-54.371783,-11.472239,32.335983
-30.79993,-25.333522,-117.037105,-40.418485,-130.41752,-8.355918,102.106536,63.207613,-53.572089,5.698716,-47.59446,34.786689,-5.200401
-68.877171,-91.021477,-35.631076,-45.316312,-10.783202,-3.930833,66.07872,-1.235152,-76.401369,-61.176113,-3.181807,-57.423335,-143.052016
-41.608466,-59.669457,-40.513846,33.595991,-92.158878,-77.619313,-24.730525,-21.153651,31.229891,23.718121,32.207879,18.587747,-62.261173
-22.335028,-33.920314,-30.837214,5.113883,-30.194782,6.997681,11.710283,-23.391886,-98.302134,35.499148,4.313472,5.705647,-26.487892
1.618508,33.474579,-54.892086,8.415907,-59.426633,2.92297,-6.346645,3.69494,-20.876889,-23.391169,-90.369246,-22.590758,-66.107878
-21.761428,-35.737909,-39.270329,15.475967,-69.749043,-36.109554,7.333715,20.660594,-28.036134,-49.275586,50.970574,-28.357589,-43.716207
-36.285458,-103.728868,-16.386318,51.258091,-70.043252,-47.578208,-13.030997,35.647089,-15.388254,35.422429,-69.383851,20.983722,-108.463219
-94.187749,47.887235,-51.171573,-44.762071,-58.044257,40.136226,-24.192058,90.88214,18.264858,-32.618003,-27.007478,-59.183809,-20.214859
-38.7897,-23.391169,-29.874522,-12.378527,-86.244345,29.516978,-33.991775,-11.512391,33.221956,-81.156991,-13.720273,19.932122,-2.497072
-89.025349,-30.656052,-63.779779,-61.704303,-33.806789,55.269467,-63.979105,30.448361,-62.585018,28.709636,-43.29246,-20.079585,34.1053
-12.254725,-89.466304,8.570779,-0.030592,-40.091055,2.595301,-72.832382,40.610402,-75.517786,-30.737073,-49.791826,37.720414,-87.423571
-37.528258,80.305195,-66.815796,93.909075,-94.476461,-0.314763,-19.297816,-12.1412,-29.656315,-32.250182,81.822128,53.675337,4.121077
-19.793024,-45.895648,-11.137639,84.72072,-49.081996,11.690685,3.33166,21.4861,-8.989268,-43.432275,-44.332827,-111.494217,0.833393
-50.73492,27.798807,-56.290475,8.965846,-45.756072,48.006974,-36.765131,-43.314448,5.224779,-59.706263,-2.552281,40.331011,-74.561308
-18.318633,-21.238974,46.29191,-9.046628,-40.161799,26.222841,29.482562,-15.411676,43.328788,-3.16436,22.288184,-66.148986,16.419061
41.15819,-62.25711,5.319423,7.783752,-18.411604,-46.519438,32.387368,-91.032232,-60.47417,-61.054223,-49.713912,52.273363,-41.273388
-23.547714,23.810136,-83.38471,44.279052,-29.49499,38.974447,8.438134,-43.6414,-17.69317,-47.013451,-34.721681,-39.506939,5.505126
-41.687336,-8.963456,-50.578853,-53.551774,-202.756367,-23.97648,-1.686623,2.608446,28.562173,74.692519,-85.644216,33.276209,-109.209138
-45.355986,36.109554,-40.759538,-6.745775,1.435434,42.90767,59.734465,-14.373221,-66.386791,54.703754,-46.787118,53.427972,-105.613144
-68.266765,9.78466,-18.907529,0.378098,-41.76286,-51.930876,-30.977268,33.148105,-39.26292,17.513681,4.741282,-16.259409,-64.843807
-38.170451,22.830475,-87.458704,45.963524,13.441121,21.353694,-17.398244,1.276977,-27.021818,-5.218326,24.870579,11.091751,-50.549217
-20.392436,31.968879,-39.270329,-34.010895,-20.118064,-53.528591,-30.682103,-14.27786,-55.575626,-5.597858,-35.415737,26.349033,-54.584493
16.855236,-24.174372,-19.353025,23.31206,-94.527607,5.980019,-29.809753,-21.558995,-61.734417,53.704256,16.601657,67.628157,-49.83867
-33.761618,-13.79269,10.117826,14.697783,-5.817499,-28.474221,-43.295328,-45.406176,-32.069976,14.94467,-53.890676,57.128409,-40.729663
53.86343,-12.906,-30.500224,-82.862973,-18.305249,-13.27167,11.605601,-15.959703,36.537125,-72.215762,-33.891156,33.507322,-5.462823
35.746035,25.725721,-58.001954,1.704309,-98.345393,-36.933148,27.464924,9.074352,-70.218678,-10.030113,-17.035681,8.192442,-45.243895
75.977144,-6.163571,-41.536766,9.902487,62.536262,11.038693,-27.169759,50.079104,-20.523647,-23.195428,0.035611,-89.257896,23.332614
-100.842704,5.060108,1.138118,-10.858965,-54.046982,38.534448,-4.874166,22.956189,18.81169,2.089577,-80.767899,-60.035605,31.53605
-51.161774,36.058169,-66.674547,-85.235287,36.395637,-63.524766,-44.020454,-26.436746,-6.073229,-37.343511,26.899211,-12.141917,-92.033881
17.323915,-55.589488,-59.058334,40.792042,-56.053626,-55.390162,81.779586,-18.572451,-41.888335,60.287989,5.062976,10.092253,-50.845099
-49.363299,26.716376,0.5497,-15.815586,-81.360141,15.248917,26.380581,60.510737,-25.985275,-42.385694,2.436605,-66.73358,-5.3775
-90.397209,32.083838,-16.232641,-7.668793,-116.883189,-15.745559,-5.725484,7.217561,49.849186,-34.866754,-18.480197,-1.836715,-77.328689
-29.22253,-26.985968,-59.024874,-16.755573,12.397169,-16.894193,-83.541494,-3.444229,-19.755979,-95.791917,-75.642783,59.30785,7.062211
-24.857673,42.53244,8.018211,124.206149,-62.334546,-39.532751,-81.312819,34.219781,-138.99762,-45.344275,-14.633014,-32.885444,-26.099756
-22.252812,-20.168493,-57.530646,-19.014601,-44.261127,10.227527,-2.59793,74.201852,-97.34231,-29.503594,-34.770437,-54.038139,33.404313
-31.713149,112.279093,-67.536381,-66.085412,-70.647205,44.473837,-73.625145,26.488848,-50.339614,-61.194516,32.055875,-15.602876,3.42248
-18.451517,-34.391861,-27.943163,-20.648405,-36.921198,18.229725,13.535048,-25.868882,29.040651,16.016585,32.008075,-101.387385,-81.722465
-68.56193,61.31306,-7.651585,21.400299,-145.945828,19.886473,-4.663368,2.078105,42.36036,-45.965436,-14.776175,21.878538,-51.464348
26.859776,57.202738,41.915342,-28.09923,-58.579617,41.20599,27.091367,20.39865,4.828995,14.821585,-55.482894,16.935779,-96.75676
-6.089481,-1.75187,-70.236603,-9.993068,-43.954012,17.833941,-39.368319,76.071071,13.612006,-42.901934,-39.266266,-5.502258,-5.73361
-115.771361,33.098871,-55.807217,8.547835,-82.19688,-47.459425,8.539948,-50.197887,-14.064911,-102.637116,31.814007,47.689104,-31.90411
-86.906375,-2.070935,-119.824323,-33.646181,-63.414348,54.589751,-25.820365,7.048827,-41.064024,7.818168,-76.361456,43.099348,-26.259886
2.306589,-17.128413,-43.955685,-35.604308,-38.124085,26.632248,-25.966394,14.187518,5.917162,-40.341049,-10.646972,-53.706407,-30.438801
-68.892467,-14.802943,-31.400298,-54.002767,-105.737185,-35.508947,-75.927671,-38.429049,-16.889652,-40.499984,-37.554309,-0.61901,-20.661789
3.481752,8.231638,-14.487702,-90.049703,-6.04431,-3.825673,36.737168,24.196121,-30.941657,41.0841,-39.571469,83.862232,-20.406059
-126.490272,60.682817,-16.861928,48.679042,-112.986055,-10.450753,-34.726939,-94.465945,-6.151382,34.820149,28.872873,66.478328,0.067876
-15.127983,-6.040486,-7.45202,21.642406,-65.902099,-29.143899,49.972271,-17.237158,-84.580666,-1.705982,-39.13625,11.13979,-4.439903
-11.763341,42.338372,-47.95774,6.530197,-85.122001,-54.640419,-33.367268,37.71898,-82.361551,81.722465,-13.268324,8.405152,-11.919886
-7.610477,24.185127,1.370426,11.918691,-67.951524,12.701177,85.628203,38.392243,-46.169303,-57.590396,-1.599149,7.366219,-85.76993
33.062543,-65.511334,6.676226,-83.127546,-8.140818,-44.8603,-15.820844,-14.48101,-21.848902,40.302809,-47.607844,-22.309216,50.222026
-57.057187,57.445084,-32.685879,-4.272125,-4.038144,-20.470589,19.619032,40.417768,-109.017699,-5.258,39.01675,-9.406323,-31.880449
-25.432707,5.785473,-17.867162,-15.002508,4.860065,-9.566453,-47.285672,-15.867688,-87.53375,-39.604451,1.284147,23.435623,-23.563249
30.927556,22.645489,-16.810782,-8.377906,-39.211057,-25.55866,36.43794,7.829879,-94.004197,-56.864553,-36.425034,34.157163,-72.563029
-15.954206,-14.818717,-60.860394,-35.126547,-47.41043,11.925861,-12.25114,-6.466623,-56.170258,0.280347,8.1021,-18.330105,7.231423
-51.029368,102.325938,79.490205,22.199515,-58.016772,49.64269,5.144236,8.340861,-79.291357,-12.962165,-71.70717,79.228261,-15.278792
30.815465,4.406921,-1.6969,18.389377,-81.247572,-49.494988,16.335172,2.423699,-221.859637,-43.730069,-0.013862,-4.614373,-62.19736
-58.992848,46.593528,4.895676,28.294015,-66.47068,17.381753,-5.943213,-21.142418,-167.373612,23.349344,-21.806599,-2.533639,51.924901
-14.322314,-23.394276,-20.753565,67.713958,-40.774595,-5.672904,-50.342243,14.546257,-163.237,-59.094184,9.288974,-65.733843,-22.984152
17.804066,20.731338,-67.440303,18.794243,-44.242963,-79.262916,-24.057501,56.261078,-152.459534,15.777346,17.538059,-21.429457,-7.783991
-49.91276,60.33555,-84.795766,-38.520586,-26.157355,-59.615682,22.275039,-37.191268,-180.660339,-43.069473,9.006237,41.223437,-5.009679
-74.037898,29.199586,-93.927478,-25.023778,-1.043713,-16.111229,25.313685,5.705647,-68.028482,-21.67013,0.286322,33.7468,-72.390949
-55.254171,6.048851,40.306872,-36.029489,-99.156081,-7.870509,-54.720245,38.971818,-170.731801,57.807408,8.559068,-6.367916,23.889962
-19.537533,-12.383785,-37.63055,-1.819985,-84.171259,-5.986711,-47.949614,78.15778,-220.090559,-36.701318,-34.220976,-76.653036,33.181087
26.761786,35.523048,5.975956,-21.99517,-67.020858,31.180418,-27.028271,137.443164,-44.760398,-36.960633,-53.58141,65.059624,-64.035987
12.257115,-69.524861,-5.377261,-30.915367,-119.113537,-51.877101,-28.060751,61.154364,-114.456144,-34.436793,-8.636265,23.848615,-11.202408
-36.496973,0.181879,-10.626657,-56.342099,-33.425106,8.397026,7.121005,-58.884342,-88.166144,-24.324942,-2.06257,-55.196094,-2.573791
-44.410024,-34.11247,-54.466666,112.415801,-80.873059,-15.170525,-20.069547,-52.384976,-124.375122,-93.767109,-4.87321,37.296906,-86.527321
3.18587,12.733681,-94.591181,-56.043349,-14.192776,7.222341,11.814248,-1.319519,-42.897871,-165.181026,-84.181775,27.163784,-69.928054
-20.861832,22.89859,-3.998709,110.904843,-11.780549,-9.831265,8.643913,5.308907,-193.81944,-63.083811,-12.188044,-13.4557,4.602662
-38.203433,5.51134,-91.650764,39.802582,-39.857074,-81.892155,23.55106,14.025954,-91.361335,-2.316627,-33.974328,32.076907,36.812692
-105.46592,-13.394277,-70.851789,-56.430051,-98.213465,-17.912811,-50.332205,-7.904447,-191.786267,-35.87868,-56.108835,26.997918,-44.976693
-36.530433,8.886737,-79.717494,46.761545,-4.160512,-75.327781,95.850233,-2.261179,-41.374485,5.328505,-97.423809,46.275419,19.943116
3.835711,-2.051815,-11.016705,-87.769643,-51.154843,22.331443,2.202146,14.49296,-130.536303,-27.146815,-25.966155,19.523193,-41.738004
-37.355461,-26.798353,-49.949805,9.075786,-98.045687,28.87837,36.43555,-2.687555,-269.037998,-9.697425,-56.398503,91.233709,-21.281277
44.837595,-47.337296,-96.355001,-49.593695,-74.414084,59.173054,54.877029,120.474881,-117.627674,-13.63017,-23.759946,-55.00824,-11.121148
-18.395113,-99.292789,-29.797803,-1.351067,-27.70249,-4.315862,-56.492191,39.288971,-41.8967,21.003798,23.25948,-3.172247,-23.523097
-66.361457,-28.374319,-103.878004,-16.895388,-38.683584,4.092875,-33.275731,-53.637814,-90.511929,-70.124512,2.661504,-3.079037,-48.106398
